row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,gross_profit,gross_profit_margin,order_shipping_dur
6342,US-2017-105830,2016-12-31,2017-01-02,First Class,DB-13660,Duane Benoit,Consumer,Lancaster,Ohio,43130,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.51,4,0.2,-35.22,-0.22503354418248037,2 days
6343,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,Newark,Delaware,19711,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,119.85,3,0.0,52.73,0.4399666249478515,3 days
6344,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,Newark,Delaware,19711,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0.0,14.92,0.49014454664914586,3 days
6345,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,Newark,Delaware,19711,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28,2,0.0,33.25,0.47993648960739027,3 days
6346,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,Newark,Delaware,19711,East,TEC-PH-10001619,Technology,Phones,LG G3,587.97,3,0.0,170.51,0.28999778900284023,3 days
6347,CA-2017-104822,2017-10-20,2017-10-20,Same Day,RB-19465,Rick Bensley,Home Office,New York City,New York,10024,East,OFF-LA-10002034,Office Supplies,Labels,Avery 478,24.55,5,0.0,12.03,0.49002036659877796,0 days
6348,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,San Francisco,California,94109,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.18,1,0.2,4.41,0.3620689655172414,5 days
6349,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,San Francisco,California,94109,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0.0,10.45,0.280010718113612,5 days
6350,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,San Francisco,California,94109,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0.0,10.52,0.30005704506560177,5 days
6351,CA-2017-161557,2017-09-03,2017-09-08,Standard Class,AG-10900,Arthur Gainer,Consumer,Dallas,Texas,75217,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,5,0.6,-105.69,-0.975,5 days
6352,CA-2017-161130,2017-11-03,2017-11-08,Standard Class,BF-11275,Beth Fritzler,Corporate,Miami,Florida,33178,South,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.38,2,0.2,27.1,0.0749903149039792,5 days
6353,US-2015-161347,2015-09-13,2015-09-19,Standard Class,HG-14845,Harry Greene,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.41,1,0.7,-2.01,-0.83402489626556,6 days
6354,US-2015-109015,2015-09-06,2015-09-12,Standard Class,BS-11590,Brendan Sweed,Corporate,New York City,New York,10011,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39,1,0.0,2.1,0.2502979737783075,6 days
6355,US-2015-109015,2015-09-06,2015-09-12,Standard Class,BS-11590,Brendan Sweed,Corporate,New York City,New York,10011,East,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,337.98,2,0.0,101.39,0.29998816498017633,6 days
6356,CA-2014-110611,2014-10-06,2014-10-13,Standard Class,JD-16015,Joy Daniels,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,5,0.2,-13.64,-0.16253574833174453,7 days
6357,CA-2017-139080,2017-01-23,2017-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,Seattle,Washington,98103,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,6.89,0.35010162601626016,5 days
6358,CA-2017-139080,2017-01-23,2017-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,Seattle,Washington,98103,West,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92,4,0.0,12.44,0.47993827160493824,5 days
6359,CA-2017-139080,2017-01-23,2017-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,Seattle,Washington,98103,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6.48,1,0.0,3.11,0.47993827160493824,5 days
6360,CA-2017-139080,2017-01-23,2017-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,Seattle,Washington,98103,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,86.35,6,0.2,8.64,0.10005790387955994,5 days
6361,CA-2015-115693,2015-12-10,2015-12-15,Standard Class,FC-14245,Frank Carlisle,Home Office,Los Angeles,California,90032,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.76,0.2799289520426288,5 days
6362,US-2014-107993,2014-11-25,2014-11-30,Standard Class,SE-20110,Sanjit Engle,Consumer,Springfield,Oregon,97477,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51.02,7,0.2,8.29,0.16248529988239904,5 days
6363,CA-2017-110443,2017-11-21,2017-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Renton,Washington,98059,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,150.8,5,0.2,56.55,0.37499999999999994,4 days
6364,CA-2017-110443,2017-11-21,2017-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Renton,Washington,98059,West,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.99,1,0.2,104.0,0.10000096154770718,4 days
6365,CA-2017-110443,2017-11-21,2017-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Renton,Washington,98059,West,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,51.84,8,0.0,24.88,0.47993827160493824,4 days
6366,CA-2017-144848,2017-04-04,2017-04-05,First Class,DS-13030,Darrin Sayre,Home Office,New York City,New York,10009,East,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41.22,1,0.0,11.13,0.2700145560407569,1 days
6367,CA-2017-144848,2017-04-04,2017-04-05,First Class,DS-13030,Darrin Sayre,Home Office,New York City,New York,10009,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,240.37,1,0.0,7.21,0.029995423721762282,1 days
6368,CA-2017-144848,2017-04-04,2017-04-05,First Class,DS-13030,Darrin Sayre,Home Office,New York City,New York,10009,East,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,119.02,2,0.0,33.33,0.2800369685767098,1 days
6369,US-2017-147998,2017-05-19,2017-05-24,Standard Class,SA-20830,Sue Ann Reed,Consumer,San Jose,California,95123,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.12,5,0.2,49.92,0.375,5 days
6370,CA-2016-103919,2016-10-03,2016-10-07,Standard Class,TP-21565,Tracy Poddar,Corporate,Grand Prairie,Texas,75051,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,5,0.6,-29.51,-0.7749474789915967,4 days
6371,CA-2016-113425,2016-11-21,2016-11-21,Same Day,JK-16120,Julie Kriz,Home Office,New York City,New York,10009,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.57,2,0.2,12.78,0.11252971735493528,0 days
6372,CA-2017-143035,2017-10-03,2017-10-05,Second Class,CC-12430,Chuck Clark,Home Office,New York City,New York,10009,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92,4,0.0,21.82,0.2600095328884652,2 days
6373,CA-2017-143035,2017-10-03,2017-10-05,Second Class,CC-12430,Chuck Clark,Home Office,New York City,New York,10009,East,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.63,3,0.0,3.12,0.4705882352941177,2 days
6374,CA-2017-143035,2017-10-03,2017-10-05,Second Class,CC-12430,Chuck Clark,Home Office,New York City,New York,10009,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0.0,66.95,0.17998763341129662,2 days
6375,CA-2014-107811,2014-04-29,2014-05-03,Standard Class,LA-16780,Laura Armstrong,Corporate,Memphis,Tennessee,38109,South,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,561.58,2,0.2,70.2,0.1250044517254888,4 days
6376,CA-2014-107811,2014-04-29,2014-05-03,Standard Class,LA-16780,Laura Armstrong,Corporate,Memphis,Tennessee,38109,South,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.92,5,0.2,-1.25,-0.012510008006405124,4 days
6377,CA-2016-163216,2016-10-07,2016-10-10,First Class,AW-10930,Arthur Wiediger,Home Office,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.93,2,0.2,1.72,0.3488843813387424,3 days
6378,US-2016-116442,2016-12-15,2016-12-22,Standard Class,BP-11230,Benjamin Patterson,Consumer,Los Angeles,California,90004,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.28,0.2899728997289973,7 days
6379,CA-2017-150623,2017-04-10,2017-04-14,Standard Class,DB-13360,Dennis Bolton,Home Office,Waterbury,Connecticut,6708,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,99.99,1,0.0,42.0,0.42004200420042004,4 days
6380,CA-2017-150623,2017-04-10,2017-04-14,Standard Class,DB-13360,Dennis Bolton,Home Office,Waterbury,Connecticut,6708,East,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,286.15,5,0.0,71.54,0.25000873667656826,4 days
6381,US-2014-163797,2014-04-08,2014-04-13,Standard Class,PC-19000,Pauline Chand,Home Office,Chandler,Arizona,85224,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.79,8,0.2,-11.83,-0.23759791122715404,5 days
6382,CA-2016-127236,2016-03-29,2016-04-02,Standard Class,TB-21595,Troy Blackwell,Consumer,Springfield,Ohio,45503,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.98,5,0.5,-167.99,-0.5600040002666844,4 days
6383,CA-2016-127236,2016-03-29,2016-04-02,Standard Class,TB-21595,Troy Blackwell,Consumer,Springfield,Ohio,45503,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,158.38,4,0.4,-36.95,-0.2332996590478596,4 days
6384,US-2017-104661,2017-01-15,2017-01-18,First Class,TB-21250,Tim Brockman,Consumer,Austin,Texas,78745,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",32.78,4,0.8,-52.45,-1.6000610128126906,3 days
6385,US-2017-104661,2017-01-15,2017-01-18,First Class,TB-21250,Tim Brockman,Consumer,Austin,Texas,78745,Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.98,2,0.2,14.4,0.3001250521050438,3 days
6386,US-2017-104661,2017-01-15,2017-01-18,First Class,TB-21250,Tim Brockman,Consumer,Austin,Texas,78745,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",62.59,8,0.2,13.3,0.21249400862757628,3 days
6387,US-2017-104661,2017-01-15,2017-01-18,First Class,TB-21250,Tim Brockman,Consumer,Austin,Texas,78745,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,4.28,1,0.8,-6.63,-1.5490654205607475,3 days
6388,CA-2014-134103,2014-01-30,2014-02-04,Standard Class,MV-18190,Mike Vittorini,Consumer,Detroit,Michigan,48234,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,2,0.0,4.75,0.449810606060606,5 days
6389,CA-2014-134103,2014-01-30,2014-02-04,Standard Class,MV-18190,Mike Vittorini,Consumer,Detroit,Michigan,48234,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,229.94,2,0.0,6.9,0.030007828129077152,5 days
6390,CA-2015-147529,2015-02-07,2015-02-11,Standard Class,DK-12835,Damala Kotsonis,Corporate,Springfield,Virginia,22153,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,311.15,5,0.0,146.24,0.46999839305801067,4 days
6391,CA-2015-147529,2015-02-07,2015-02-11,Standard Class,DK-12835,Damala Kotsonis,Corporate,Springfield,Virginia,22153,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0.0,6.35,0.4899691358024691,4 days
6392,CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,10011,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0.0,6.73,0.4603283173734611,5 days
6393,CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,10011,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,5.76,2,0.0,2.82,0.4895833333333333,5 days
6394,CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,10011,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.48,6,0.0,10.53,0.4902234636871508,5 days
6395,CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,10011,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4,0.0,198.46,0.5,5 days
6396,CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,10011,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,17.15,1,0.0,4.63,0.2699708454810496,5 days
6397,CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,Pete Kriz,Consumer,New York City,New York,10011,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,2,0.2,7.8,0.3373702422145328,5 days
6398,CA-2017-131632,2017-10-31,2017-11-04,Standard Class,AH-10120,Adrian Hane,Home Office,Dallas,Texas,75217,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,5.25,2,0.2,0.59,0.11238095238095237,4 days
6399,CA-2017-151981,2017-08-06,2017-08-12,Standard Class,GM-14455,Gary Mitchum,Home Office,Concord,New Hampshire,3301,East,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95,5,0.0,247.49,0.30000606097339233,6 days
6401,CA-2017-151981,2017-08-06,2017-08-12,Standard Class,GM-14455,Gary Mitchum,Home Office,Concord,New Hampshire,3301,East,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",227.88,6,0.0,68.36,0.2999824469018782,6 days
6402,CA-2017-125472,2017-05-30,2017-05-31,First Class,BD-11725,Bruce Degenhardt,Consumer,Lafayette,Louisiana,70506,South,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96,2,0.0,33.87,0.13998181517606215,1 days
6403,CA-2017-125472,2017-05-30,2017-05-31,First Class,BD-11725,Bruce Degenhardt,Consumer,Lafayette,Louisiana,70506,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,3.89,1,0.0,1.87,0.48071979434447304,1 days
6404,CA-2017-125472,2017-05-30,2017-05-31,First Class,BD-11725,Bruce Degenhardt,Consumer,Lafayette,Louisiana,70506,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.01,3,0.0,3.04,0.3795255930087391,1 days
6405,CA-2015-156328,2015-11-30,2015-12-05,Standard Class,RM-19375,Raymond Messe,Consumer,Raleigh,North Carolina,27604,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.97,0.11251972053189092,5 days
6406,CA-2017-154074,2017-08-31,2017-09-02,Second Class,BW-11110,Bart Watters,Corporate,Spokane,Washington,99207,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.57,2,0.2,7.12,0.012500658391418087,2 days
6407,CA-2017-154074,2017-08-31,2017-09-02,Second Class,BW-11110,Bart Watters,Corporate,Spokane,Washington,99207,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",149.73,7,0.0,43.42,0.28998864622988046,2 days
6408,CA-2017-161774,2017-05-14,2017-05-15,First Class,GT-14710,Greg Tran,Consumer,Houston,Texas,77041,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.85,-0.014286826100975062,1 days
6409,CA-2017-161774,2017-05-14,2017-05-15,First Class,GT-14710,Greg Tran,Consumer,Houston,Texas,77041,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309,46.2,5,0.2,5.78,0.1251082251082251,1 days
6410,CA-2017-161774,2017-05-14,2017-05-15,First Class,GT-14710,Greg Tran,Consumer,Houston,Texas,77041,Central,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.95,3,0.2,16.18,0.33743482794577684,1 days
6411,CA-2017-161774,2017-05-14,2017-05-15,First Class,GT-14710,Greg Tran,Consumer,Houston,Texas,77041,Central,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,7.99,1,0.2,0.7,0.08760951188986232,1 days
6412,CA-2017-161774,2017-05-14,2017-05-15,First Class,GT-14710,Greg Tran,Consumer,Houston,Texas,77041,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,76.86,2,0.2,26.9,0.3499869893312516,1 days
6413,CA-2017-151211,2017-08-17,2017-08-23,Standard Class,AH-10120,Adrian Hane,Home Office,Louisville,Kentucky,40214,South,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,102.93,3,0.0,48.38,0.47002817448751577,6 days
6414,CA-2017-151211,2017-08-17,2017-08-23,Standard Class,AH-10120,Adrian Hane,Home Office,Louisville,Kentucky,40214,South,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.82,0.10004074979625102,6 days
6415,CA-2017-142671,2017-11-10,2017-11-14,Second Class,DR-12940,Daniel Raglin,Home Office,Hollywood,Florida,33021,South,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,11.52,5,0.7,-7.68,-0.6666666666666666,4 days
6416,CA-2017-144750,2017-08-21,2017-08-21,Same Day,DL-13495,Dionis Lloyd,Corporate,Chandler,Arizona,85224,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,83.88,1,0.2,29.36,0.35002384358607536,0 days
6417,CA-2016-111976,2016-03-08,2016-03-12,Standard Class,BD-11620,Brian DeCherney,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.58,4,0.4,-25.33,-0.23328421440412597,4 days
6418,CA-2016-111976,2016-03-08,2016-03-12,Standard Class,BD-11620,Brian DeCherney,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,5.98,2,0.2,-1.35,-0.225752508361204,4 days
6419,CA-2016-140130,2016-10-31,2016-11-05,Standard Class,HW-14935,Helen Wasserman,Corporate,Tulsa,Oklahoma,74133,Central,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0.0,6.15,0.28005464480874315,5 days
6420,CA-2016-140130,2016-10-31,2016-11-05,Standard Class,HW-14935,Helen Wasserman,Corporate,Tulsa,Oklahoma,74133,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,3,0.0,81.17,0.21999078515868498,5 days
6421,CA-2016-140130,2016-10-31,2016-11-05,Standard Class,HW-14935,Helen Wasserman,Corporate,Tulsa,Oklahoma,74133,Central,OFF-AR-10004269,Office Supplies,Art,Newell 31,12.39,3,0.0,3.47,0.2800645682001614,5 days
6422,CA-2016-140130,2016-10-31,2016-11-05,Standard Class,HW-14935,Helen Wasserman,Corporate,Tulsa,Oklahoma,74133,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",332.94,3,0.0,9.99,0.030005406379527845,5 days
6423,CA-2014-159121,2014-07-26,2014-08-01,Standard Class,JO-15145,Jack O'Briant,Corporate,Draper,Utah,84020,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,111.93,7,0.0,34.7,0.31001518806396855,6 days
6424,CA-2015-149650,2015-10-24,2015-10-27,First Class,RD-19660,Robert Dilbeck,Home Office,Oakland,California,94601,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,454.27,8,0.2,-73.82,-0.16250247650075944,3 days
6425,CA-2017-115777,2017-08-19,2017-08-24,Standard Class,DO-13645,Doug O'Connell,Consumer,Lawrence,Massachusetts,1841,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,19.44,3,0.0,9.33,0.47993827160493824,5 days
6426,CA-2016-143714,2016-05-23,2016-05-27,Standard Class,CC-12370,Christopher Conant,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.98,4,0.4,1120.0,0.13333365079440665,4 days
6427,CA-2016-143714,2016-05-23,2016-05-27,Standard Class,CC-12370,Christopher Conant,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.29,1,0.7,-4.2,-0.6677265500794913,4 days
